1.198156
174.564375
168.961730
149.737455
164.638283
191.540462
182.261566
176.046521
182.641313
193.898316
193.255882
200.619279
211.762380
238.995164
233.272457
243.364145
255.701571
263.145374
268.505899
303.984776
